Step,Pretraining_lr-1e-4 - train_step_loss,Downstream_lr-1e-4 - train_step_loss,Pretraining_lr-2e-4 - train_step_loss,Downstream_lr-2e-4 - train_step_loss,Pretraining_lr-3e-4 - train_step_loss,Downstream_lr-3e-4 - train_step_loss
2766,0.454141378,0.664978027,0.437004089,0.664855957,0.381921291,0.666564941
2767,0.200720072,0.685546875,0.197978735,0.687133789,0.1644032,0.680877686
2768,0.261025429,0.668884277,0.206210613,0.672637939,0.186891317,0.670959473
2769,0.310005903,0.68347168,0.293397188,0.690795898,0.282914877,0.690307617
2770,0.270881772,0.688659668,0.208914757,0.697387695,0.226595402,0.685974121
2771,0.306767702,0.70022583,0.218781471,0.686676025,0.201238632,0.681427002
2772,0.277475834,0.692047119,0.200693846,0.690673828,0.168865919,0.699279785
2773,0.336153626,0.672851563,0.294447184,0.664001465,0.331374407,0.664550781
2774,0.202920437,0.679748535,0.155384779,0.682525635,0.192849636,0.679992676
2775,0.370075107,0.694915771,0.290544271,0.688903809,0.271116734,0.686462402
2776,0.384593725,0.663818359,0.363187313,0.663696289,0.34005475,0.669281006
2777,0.523829699,0.703918457,0.424252748,0.694976807,0.444149494,0.691833496
2778,0.431362867,0.685943604,0.406800032,0.686523438,0.338503838,0.692138672
2779,0.228817821,0.697357178,0.235556126,0.709503174,0.226577282,0.700073242
2780,0.322667956,0.704071045,0.243314028,0.714630127,0.255792141,0.714813232
2781,0.440045714,0.714477539,0.370947838,0.714630127,0.319811344,0.709716797
2782,0.284252048,0.705535889,0.299865007,0.715209961,0.315023422,0.709777832
2783,0.289039135,0.731384277,0.207081079,0.733612061,0.210767269,0.731811523
2784,0.332883358,0.678497314,0.339936972,0.676574707,0.322496653,0.678649902
2785,0.498066783,0.672393799,0.461837292,0.674285889,0.428082705,0.677703857
2786,0.365700483,0.702697754,0.317402124,0.70098877,0.277322531,0.702758789
2787,0.330289841,0.698364258,0.394212723,0.699768066,0.330225706,0.703308105
2788,0.302756786,0.664520264,0.242330551,0.66494751,0.240991354,0.670227051
2789,0.321525574,0.690307617,0.259638548,0.691589355,0.265096426,0.688598633
2790,0.321107507,0.709777832,0.232332468,0.708862305,0.236541271,0.709350586
2791,0.314379096,0.67401123,0.359006166,0.67767334,0.315147638,0.675842285
2792,0.403045654,0.679077148,0.331003904,0.679504395,0.299777985,0.673583984
2793,0.312632442,0.688232422,0.290229082,0.692810059,0.248958111,0.688903809
2794,0.298929214,0.690734863,0.284904242,0.68762207,0.307791948,0.687683105
2795,0.214778781,0.689758301,0.240042925,0.69152832,0.250878096,0.692321777
2796,0.431147218,0.686035156,0.32787919,0.686096191,0.278820038,0.686828613
2797,0.28963232,0.697998047,0.237189293,0.702026367,0.260676861,0.698425293
2798,0.420247674,0.70324707,0.396971226,0.702209473,0.420176506,0.707763672
2799,0.235187054,0.686584473,0.186387539,0.685119629,0.220059395,0.684265137
2800,0.387668133,0.696472168,0.281435013,0.694152832,0.26089406,0.689086914
2801,0.346478343,0.680419922,0.344657898,0.680603027,0.304610014,0.681396484
2802,0.411538363,0.682250977,0.391555071,0.678588867,0.394993067,0.682250977
2803,0.406973958,0.687072754,0.37219286,0.690734863,0.38210988,0.685424805
2804,0.280632257,0.686767578,0.302764893,0.691955566,0.242211342,0.695983887
2805,0.234304309,0.672027588,0.211120844,0.679260254,0.210293531,0.682434082
2806,0.3922019,0.678894043,0.3311584,0.679321289,0.290036201,0.678588867
2807,0.229841948,0.684997559,0.209822655,0.683959961,0.175887585,0.683044434
2808,0.28838563,0.681274414,0.226057768,0.675048828,0.246188641,0.680358887
2809,0.295495987,0.687652588,0.294711351,0.688171387,0.273014069,0.684509277
2810,0.370257139,0.680114746,0.362820387,0.679626465,0.355391979,0.684082031
2811,0.247025251,0.684753418,0.191473246,0.690124512,0.201981068,0.686340332
2812,0.34021163,0.68951416,0.243163347,0.688568115,0.254556894,0.692321777
2813,0.34874177,0.699890137,0.328083277,0.705078125,0.337863922,0.703125
2814,0.202815771,0.682006836,0.169319868,0.678222656,0.199193001,0.686584473
2815,0.358307123,0.666625977,0.304442644,0.669067383,0.268990755,0.66607666
2816,0.294474721,0.706848145,0.257080555,0.711608887,0.209834337,0.708496094
2817,0.316598415,0.671142578,0.310360909,0.669311523,0.371273041,0.664306641
2818,0.242380619,0.67880249,0.224031687,0.671020508,0.209969521,0.680175781
2819,0.321846724,0.669494629,0.28132081,0.668701172,0.246333122,0.668029785
2820,0.357382774,0.673797607,0.38180232,0.683654785,0.412975788,0.690124512
2821,0.201854944,0.692504883,0.175705194,0.686584473,0.168587923,0.686706543
2822,0.210797191,0.669158936,0.134036779,0.669128418,0.157438517,0.665771484
2823,0.447604537,0.683410645,0.352797985,0.683349609,0.353865147,0.680419922
2824,0.221649408,0.683563232,0.206776857,0.676177979,0.200378895,0.678863525
2825,0.517641783,0.680725098,0.434992075,0.690551758,0.438663006,0.690490723
2826,0.305342317,0.679351807,0.285319805,0.674987793,0.288880348,0.675323486
2827,0.37764132,0.670959473,0.350442171,0.674102783,0.318169594,0.671844482
2828,0.224115491,0.67175293,0.30115962,0.669555664,0.264633656,0.66998291
2829,0.356691957,0.702453613,0.283018112,0.699523926,0.24037981,0.702056885
2830,0.44861269,0.702484131,0.419134855,0.704498291,0.463472605,0.703948975
2831,0.453531981,0.674316406,0.307199717,0.671569824,0.297561169,0.670684814
2832,0.331026673,0.742523193,0.294795513,0.733886719,0.349163771,0.730438232
2833,0.412131548,0.711029053,0.349551201,0.712158203,0.427927971,0.714477539
2834,0.315836787,0.674407959,0.270976067,0.674530029,0.235855341,0.667816162
2835,0.32501626,0.672485352,0.287715673,0.67678833,0.294447899,0.67678833
2836,0.291900992,0.684448242,0.296645641,0.688201904,0.278751135,0.690216064
2837,0.325736642,0.68170166,0.289946795,0.687103271,0.328217506,0.686889648
2838,0.430576086,0.688659668,0.34177804,0.690307617,0.295606613,0.686340332
2839,0.417541742,0.683624268,0.378754377,0.685089111,0.338704824,0.68258667
2840,0.308722973,0.693847656,0.294588804,0.688964844,0.25156498,0.687347412
2841,0.247219086,0.682067871,0.216386557,0.683410645,0.194204092,0.68347168
2842,0.275303364,0.686523438,0.286020279,0.684265137,0.254603624,0.687316895
2843,0.309402227,0.680358887,0.248371124,0.678070068,0.271871805,0.676513672
2844,0.270837069,0.688201904,0.292773724,0.687438965,0.27046752,0.688049316
2845,0.305656195,0.68447876,0.310709715,0.687438965,0.254104614,0.690063477
2846,0.301441431,0.694213867,0.284003258,0.680664063,0.261514902,0.685546875
2847,0.29773283,0.67300415,0.297770977,0.676330566,0.285858393,0.678131104
2848,0.34725523,0.671569824,0.350088358,0.677368164,0.415593624,0.677978516
2849,0.370581388,0.695495605,0.284169912,0.69708252,0.27865839,0.695556641
2850,0.231318951,0.71661377,0.191701889,0.717102051,0.179726124,0.714599609
2851,0.280508995,0.687347412,0.217641592,0.684387207,0.236151218,0.690429688
2852,0.431581259,0.687927246,0.445188999,0.688415527,0.449557781,0.690185547
2853,0.333101034,0.70135498,0.329947233,0.694030762,0.274174929,0.693115234
2854,0.428535938,0.703643799,0.395260334,0.706054688,0.325824738,0.702636719
2855,0.24395752,0.697509766,0.232756376,0.690490723,0.261074781,0.68182373
2856,0.337813854,0.697570801,0.303844213,0.687805176,0.304340363,0.69152832
2857,0.375926018,0.693939209,0.347833157,0.691101074,0.350467443,0.694580078
2858,0.218217373,0.691833496,0.181929827,0.697570801,0.173177242,0.688659668
2859,0.451039553,0.686645508,0.446902752,0.683288574,0.421991587,0.686828613
2860,0.451370239,0.683166504,0.358534813,0.683959961,0.356117249,0.685974121
2861,0.223523855,0.698455811,0.179714203,0.700134277,0.175840855,0.712219238
2862,0.428231478,0.706481934,0.424437046,0.692871094,0.441184998,0.693969727
2863,0.328409433,0.666992188,0.311947346,0.670532227,0.306744099,0.672119141
2864,0.316667795,0.685241699,0.258524895,0.68347168,0.309987783,0.680725098
2865,0.434038877,0.687805176,0.408638477,0.692321777,0.324640751,0.691711426
2866,0.278539419,0.695922852,0.274187326,0.695373535,0.241779327,0.700378418
2867,0.261526108,0.69519043,0.256144524,0.68548584,0.314144611,0.679016113
2868,0.384807348,0.68762207,0.278867722,0.687927246,0.246753693,0.685058594
2869,0.460025072,0.675537109,0.405801296,0.676635742,0.399955988,0.671569824
2870,0.281929016,0.684509277,0.295320988,0.685852051,0.250344992,0.690368652
2871,0.253659725,0.667602539,0.256464958,0.670837402,0.240356445,0.673156738
2872,0.431618214,0.690979004,0.353531361,0.695068359,0.389588833,0.694885254
2873,0.30287528,0.684814453,0.267532349,0.684753418,0.300510883,0.686218262
2874,0.296266794,0.692993164,0.221701384,0.681945801,0.206646919,0.680114746
2875,0.26018548,0.677612305,0.262155056,0.677368164,0.314413786,0.679626465
2876,0.221694469,0.662963867,0.228492975,0.662353516,0.256537199,0.660705566
2877,0.373100281,0.652587891,0.31716156,0.65234375,0.287120342,0.653076172
2878,0.303091526,0.713592529,0.296628475,0.716247559,0.308795929,0.716033936
2879,0.332410336,0.642974854,0.317675114,0.649536133,0.305961132,0.647399902
2880,0.326575041,0.707672119,0.2734828,0.709838867,0.20472908,0.71295166
2881,0.382514477,0.696166992,0.369792938,0.694061279,0.3242383,0.695373535
2882,0.244079828,0.68270874,0.185050011,0.683654785,0.146306038,0.680999756
2883,0.248386621,0.67489624,0.22989893,0.679626465,0.243872404,0.681060791
2884,0.272412062,0.672210693,0.312594652,0.669464111,0.272241831,0.671783447
2885,0.271253586,0.698577881,0.219724417,0.692108154,0.17308116,0.697235107
2886,0.235386372,0.682891846,0.194427967,0.682373047,0.187978268,0.680297852
2887,0.282744169,0.696075439,0.265929699,0.694122314,0.303117752,0.699859619
2888,0.233639002,0.69833374,0.191315651,0.701263428,0.228767395,0.699615479
2889,0.552286983,0.683319092,0.417718172,0.685211182,0.362449169,0.683227539
2890,0.225173116,0.690002441,0.177412033,0.691680908,0.144155979,0.690887451
2891,0.253431797,0.654998779,0.231318474,0.652984619,0.260966778,0.658996582
2892,0.432129741,0.735351563,0.356773376,0.737731934,0.341308832,0.731445313
2893,0.242144346,0.666992188,0.15359354,0.666931152,0.155014992,0.670410156
2894,0.258333087,0.702880859,0.190495968,0.701049805,0.169814587,0.69543457
2895,0.396490574,0.664245605,0.287059307,0.666046143,0.332277298,0.669128418
2896,0.288303137,0.671875,0.286640406,0.68081665,0.231325626,0.679382324
2897,0.268214703,0.698822021,0.294903994,0.697753906,0.259357691,0.693115234
2898,0.252056956,0.688690186,0.264900446,0.682250977,0.204062462,0.685180664
2899,0.287589908,0.673614502,0.269985437,0.674499512,0.266110897,0.673400879
2900,0.23832202,0.707641602,0.221289873,0.709411621,0.199524879,0.708740234
2901,0.493585706,0.708526611,0.365103722,0.709197998,0.345356226,0.704284668
2902,0.197737813,0.689575195,0.13827157,0.691711426,0.164393663,0.695922852
2903,0.357316256,0.690795898,0.330771446,0.69329834,0.356357813,0.690246582
2904,0.269061565,0.683105469,0.239315748,0.685119629,0.256354094,0.681945801
2905,0.335514307,0.700927734,0.349585533,0.704223633,0.290885448,0.706176758
2906,0.233664036,0.687072754,0.229187965,0.690429688,0.223466873,0.698608398
2907,0.47861433,0.700744629,0.419206619,0.703735352,0.356987953,0.706115723
2908,0.500965357,0.674743652,0.493731499,0.677612305,0.379454851,0.678588867
2909,0.414586067,0.692199707,0.420358658,0.686340332,0.369204044,0.687438965
2910,0.343031645,0.695495605,0.272750616,0.690734863,0.298564196,0.692443848
2911,0.393815279,0.688415527,0.405976534,0.6953125,0.40369916,0.69342041
2912,0.417353392,0.68170166,0.337796688,0.686523438,0.311026096,0.68145752
2913,0.342140913,0.693267822,0.313971519,0.694519043,0.317412376,0.688598633
2914,0.359847784,0.694580078,0.332756042,0.682189941,0.394995451,0.69708252
2915,0.323486805,0.705444336,0.289256811,0.699401855,0.280391693,0.690795898
2916,0.314539433,0.698181152,0.254780531,0.692504883,0.222089291,0.694824219
2917,0.335442781,0.678344727,0.353853464,0.680175781,0.373360157,0.678344727
2918,0.347297668,0.687561035,0.29684186,0.684570313,0.291484833,0.690185547
2919,0.455540657,0.663208008,0.381158829,0.671142578,0.361471653,0.666992188
2920,0.23163414,0.692077637,0.2022686,0.695983887,0.166762352,0.689208984
2921,0.395135164,0.683410645,0.362690449,0.684875488,0.31882,0.691650391
2922,0.263175964,0.67980957,0.243091345,0.67590332,0.290272236,0.679626465
2923,0.344326019,0.692932129,0.272450924,0.698242188,0.252306461,0.701782227
2924,0.261039734,0.708679199,0.229600906,0.702301025,0.227847576,0.704040527
2925,0.354012966,0.694946289,0.328167439,0.69519043,0.309603214,0.695007324
2926,0.238362789,0.679229736,0.206823587,0.673522949,0.230739117,0.68371582
2927,0.333650589,0.669128418,0.250582695,0.664794922,0.272155285,0.674621582
2928,0.318754196,0.703674316,0.326547146,0.707183838,0.340741634,0.704040527
2929,0.355223656,0.702270508,0.331323147,0.698791504,0.331688404,0.69543457
2930,0.246903896,0.688323975,0.2268188,0.691955566,0.216784477,0.68536377
2931,0.278454781,0.65447998,0.239096403,0.659912109,0.282980919,0.658935547
2932,0.400306702,0.692626953,0.375339508,0.695129395,0.387597084,0.692749023
2933,0.280693293,0.655456543,0.259886026,0.652557373,0.253724813,0.65032959
2934,0.375822306,0.658782959,0.320491552,0.670074463,0.295654774,0.668945313
2935,0.397870779,0.683166504,0.411002159,0.677886963,0.355676651,0.684387207
2936,0.269213676,0.698944092,0.20177722,0.699279785,0.280604839,0.698364258
2937,0.297081709,0.697296143,0.223299503,0.696929932,0.259116173,0.700408936
2938,0.213290215,0.707305908,0.213703394,0.713104248,0.204536438,0.700073242
2939,0.334059,0.68560791,0.294605017,0.676239014,0.223267078,0.680999756
2940,0.316721916,0.667602539,0.237691641,0.661834717,0.212517738,0.663787842
2941,0.274789333,0.667785645,0.197170019,0.669281006,0.205430746,0.672546387
2942,0.513984203,0.703613281,0.419872284,0.708953857,0.387856483,0.707641602
2943,0.439424276,0.627288818,0.452172041,0.634429932,0.439412594,0.640655518
2944,0.301599026,0.71963501,0.271174192,0.723480225,0.257464886,0.722167969
2945,0.216938972,0.688690186,0.22577548,0.682312012,0.272429943,0.691833496
2946,0.196336269,0.699188232,0.205609083,0.693511963,0.228334904,0.695251465
2947,0.373712778,0.713134766,0.310753345,0.714477539,0.343935966,0.708312988
2948,0.363381386,0.685333252,0.33896637,0.692810059,0.338465929,0.686889648
2949,0.33228898,0.669769287,0.297838449,0.666503906,0.27208519,0.667144775
2950,0.377344131,0.712371826,0.354577541,0.706237793,0.286527395,0.704925537
2951,0.281921506,0.680328369,0.268053293,0.681152344,0.268602371,0.684997559
2952,0.302285671,0.665679932,0.344022274,0.66394043,0.330269337,0.670898438
2953,0.256767988,0.665344238,0.249887943,0.667877197,0.301651716,0.667602539
2954,0.251976252,0.650756836,0.202965975,0.653747559,0.232359171,0.651306152
2955,0.280711055,0.665161133,0.264180899,0.666473389,0.245959044,0.668457031
2956,0.381984234,0.672943115,0.373530626,0.670288086,0.335106373,0.672668457
2957,0.374625206,0.654754639,0.337824821,0.659210205,0.355332613,0.66217041
2958,0.28549099,0.650756836,0.281140327,0.654907227,0.224035978,0.653442383
2959,0.53763926,0.699890137,0.384591579,0.701690674,0.387145281,0.70425415
2960,0.336908221,0.681671143,0.297319889,0.688934326,0.256313324,0.684509277
2961,0.204566002,0.667907715,0.215196609,0.669708252,0.235310555,0.66998291
2962,0.346105456,0.671722412,0.283009052,0.668823242,0.233679533,0.669281006
2963,0.34695065,0.689880371,0.283969402,0.683166504,0.285781622,0.686126709
2964,0.387041569,0.678771973,0.306781769,0.673797607,0.296401501,0.676086426
2965,0.353904009,0.695800781,0.348827124,0.701934814,0.281743526,0.694610596
2966,0.278071404,0.702209473,0.243397713,0.706726074,0.335154295,0.702911377
2967,0.261401176,0.724487305,0.261719465,0.728485107,0.239659071,0.722625732
2968,0.200540304,0.652069092,0.19165802,0.641906738,0.156805038,0.650634766
2969,0.266012669,0.687774658,0.222204447,0.679840088,0.194452763,0.685150146
2970,0.343403339,0.72442627,0.269230843,0.72064209,0.219692707,0.716217041
2971,0.480009556,0.692016602,0.41150713,0.69229126,0.434654951,0.692779541
2972,0.298273563,0.724700928,0.236221552,0.724822998,0.258840561,0.725006104
2973,0.332642078,0.65725708,0.256843328,0.663421631,0.246940613,0.660125732
2974,0.313488007,0.7109375,0.297637224,0.700317383,0.288943529,0.704101563
2975,0.272286892,0.688598633,0.245380402,0.692443848,0.301475048,0.693145752
2976,0.335909367,0.685821533,0.266628742,0.685424805,0.236192226,0.688812256
2977,0.341928482,0.682739258,0.310802937,0.685150146,0.292813778,0.682891846
2978,0.226939678,0.71685791,0.191404104,0.703613281,0.245403051,0.713928223
2979,0.367183685,0.673095703,0.337240458,0.675842285,0.363011837,0.669494629
2980,0.237660646,0.692993164,0.178369761,0.691589355,0.110590458,0.692016602
2981,0.296561241,0.708435059,0.277541399,0.702148438,0.317106009,0.71081543
2982,0.469335914,0.679016113,0.384593487,0.684997559,0.435504675,0.677062988
2983,0.292580366,0.68536377,0.24838829,0.686767578,0.227496862,0.684570313
2984,0.420745373,0.677978516,0.339580774,0.682861328,0.304689169,0.680175781
2985,0.237636566,0.679016113,0.245032072,0.681945801,0.286956072,0.677307129
2986,0.19362545,0.684509277,0.200057745,0.680175781,0.177465677,0.68157959
2987,0.247446299,0.670837402,0.212764263,0.675964355,0.237058878,0.667907715
2988,0.348649144,0.661315918,0.326257944,0.674499512,0.343016624,0.661010742
2989,0.322390914,0.693603516,0.276519299,0.690368652,0.241101265,0.690429688
2990,0.380080938,0.660705566,0.407924175,0.668334961,0.333986044,0.663085938
2991,0.365218759,0.680297852,0.353169441,0.679077148,0.317231894,0.677978516
2992,0.28512907,0.70513916,0.267025232,0.700805664,0.280885935,0.702331543
2993,0.539936066,0.707702637,0.477149963,0.707092285,0.533448458,0.706054688
2994,0.471372604,0.682739258,0.314790249,0.688232422,0.331017017,0.686889648
2995,0.352995157,0.695007324,0.365136623,0.694519043,0.352151871,0.688903809
2996,0.357663512,0.675140381,0.306526423,0.684631348,0.298688412,0.683898926
2997,0.283115387,0.676757813,0.282695532,0.679077148,0.248000622,0.680664063
2998,0.241580248,0.671020508,0.188483477,0.672851563,0.266825914,0.670532227
2999,0.310251951,0.673309326,0.245706081,0.668640137,0.288009882,0.669311523
3000,0.300476193,0.660369873,0.299072981,0.659790039,0.307554483,0.664245605
3001,0.40843749,0.69152832,0.311706305,0.692993164,0.278464556,0.68951416
3002,0.275753975,0.694702148,0.234957933,0.694885254,0.242566109,0.692138672
3003,0.427013636,0.68536377,0.35946846,0.685302734,0.363208532,0.689941406
3004,0.405617714,0.67565918,0.304804325,0.676391602,0.331761599,0.675231934
3005,0.440077782,0.65737915,0.373892069,0.659606934,0.347397566,0.660461426
3006,0.284473181,0.674865723,0.284028769,0.670959473,0.31000042,0.673950195
3007,0.347650766,0.688995361,0.327474594,0.693572998,0.329284668,0.689056396
3008,0.303909063,0.682373047,0.253275156,0.681762695,0.281199932,0.683532715
3009,0.381090403,0.684326172,0.248643637,0.683532715,0.294244051,0.682250977
3010,0.353016138,0.690216064,0.385658026,0.684112549,0.456172228,0.676208496
3011,0.276397228,0.675445557,0.244991064,0.678527832,0.261443138,0.676055908
3012,0.304685831,0.664459229,0.263754606,0.664764404,0.239377022,0.669128418
3013,0.311962128,0.694396973,0.308700323,0.695556641,0.302681923,0.699432373
3014,0.278596401,0.652679443,0.26470089,0.658630371,0.219355583,0.662475586
3015,0.259728909,0.660736084,0.240472555,0.670227051,0.200871468,0.667572021
3016,0.362018228,0.704956055,0.26916337,0.703338623,0.269025326,0.710388184
3017,0.429870605,0.666778564,0.373587132,0.669921875,0.392192602,0.669403076
3018,0.239235401,0.681854248,0.211848736,0.6847229,0.25733161,0.684783936
3019,0.233983517,0.644073486,0.20303607,0.650085449,0.207244396,0.652648926
3020,0.241569281,0.699188232,0.205232143,0.695709229,0.217865944,0.696533203
3021,0.383388519,0.716705322,0.375252485,0.714263916,0.416810989,0.709472656
3022,0.314899683,0.645904541,0.288949728,0.647491455,0.286314726,0.652313232
3023,0.335400581,0.712615967,0.347646713,0.719665527,0.341898918,0.713867188
3024,0.214435339,0.706207275,0.216948032,0.709228516,0.220507383,0.70602417
3025,0.324988127,0.650054932,0.338086843,0.644775391,0.305831671,0.649414063
3026,0.287411451,0.648712158,0.294073105,0.648498535,0.207332611,0.652984619
3027,0.264606476,0.688354492,0.277648211,0.691833496,0.249352932,0.693023682
3028,0.278431416,0.663696289,0.286736965,0.669647217,0.257470131,0.672607422
3029,0.304243088,0.696838379,0.287402391,0.694000244,0.276728868,0.695129395
3030,0.282178402,0.684295654,0.2370193,0.682098389,0.243852377,0.680145264
3031,0.218259096,0.705505371,0.20977211,0.701049805,0.240283966,0.695770264
3032,0.290416598,0.705505371,0.275983095,0.702423096,0.277712584,0.70715332
3033,0.297609568,0.702514648,0.283294678,0.6953125,0.242367744,0.696990967
3034,0.255524278,0.667205811,0.231045008,0.666259766,0.170780659,0.666564941
3035,0.42980969,0.675262451,0.469397783,0.670501709,0.460718155,0.669586182
3036,0.192474961,0.698181152,0.186403275,0.694244385,0.144222498,0.695831299
3037,0.267220259,0.717590332,0.261515856,0.722106934,0.264148712,0.72088623
3038,0.285297871,0.679595947,0.23095727,0.678283691,0.232810259,0.677978516
3039,0.318929195,0.689941406,0.273145914,0.686737061,0.205626011,0.689483643
3040,0.346825719,0.716308594,0.284972668,0.714752197,0.252028942,0.717315674
3041,0.330621481,0.683807373,0.354146838,0.67956543,0.408728123,0.685028076
3042,0.274287701,0.649475098,0.239425421,0.649108887,0.256726027,0.65045166
3043,0.47001338,0.730072021,0.375563622,0.73223877,0.389983416,0.73248291
3044,0.322322369,0.66796875,0.282855749,0.672241211,0.360947847,0.675567627
3045,0.456100106,0.703338623,0.448101282,0.699035645,0.410640001,0.702423096
3046,0.420108318,0.69519043,0.447519302,0.69644165,0.396064281,0.696777344
3047,0.25439024,0.685791016,0.23385191,0.690216064,0.246354342,0.688232422
3048,0.337336659,0.653930664,0.312043667,0.657745361,0.289506674,0.657043457
3049,0.35485065,0.653869629,0.318705082,0.659667969,0.313844204,0.660522461
3050,0.216518641,0.705505371,0.226569653,0.702941895,0.21641326,0.706787109
3051,0.366678238,0.693725586,0.312926769,0.694610596,0.308869839,0.696014404
3052,0.266869664,0.673034668,0.233745813,0.673217773,0.214560032,0.677246094
3053,0.421185493,0.68548584,0.379720449,0.688537598,0.349882126,0.686767578
3054,0.347422123,0.686218262,0.331315517,0.684448242,0.337407589,0.68927002
3055,0.258642197,0.674194336,0.240269423,0.676696777,0.260862112,0.676147461
3056,0.285102129,0.69921875,0.226438284,0.693786621,0.243153095,0.693847656
3057,0.295419693,0.67590332,0.265053988,0.676513672,0.252637148,0.676635742
3058,0.325074196,0.684020996,0.306993723,0.679504395,0.263435841,0.682067871
3059,0.294199705,0.682830811,0.244701385,0.678039551,0.214306831,0.678344727
3060,0.256654739,0.696411133,0.247796059,0.695343018,0.206689358,0.695800781
3061,0.285441875,0.703613281,0.300312519,0.705688477,0.315533638,0.707214355
3062,0.330007792,0.675964355,0.267538548,0.677246094,0.233996391,0.680297852
3063,0.398503542,0.671112061,0.348406076,0.673339844,0.32865262,0.675262451
3064,0.331000805,0.68548584,0.334096193,0.680603027,0.352156639,0.687438965
3065,0.313601255,0.669616699,0.255559683,0.659576416,0.22256279,0.661315918
3066,0.212803841,0.693847656,0.187170506,0.693481445,0.233714104,0.698059082
3067,0.305520296,0.680877686,0.266833544,0.685943604,0.316551208,0.684448242
3068,0.360401392,0.676513672,0.306440353,0.6796875,0.262784481,0.681152344
3069,0.339231014,0.680480957,0.3504076,0.684143066,0.331356049,0.683380127
3070,0.3382653,0.66885376,0.371991158,0.665771484,0.339507103,0.674468994
3071,0.296984434,0.668304443,0.246502876,0.659698486,0.205006599,0.669433594
3072,0.475726128,0.678192139,0.460528851,0.676605225,0.462274551,0.677734375
3073,0.265620708,0.692443848,0.208066702,0.687133789,0.193966389,0.690673828
3074,0.259519577,0.674072266,0.251398802,0.670654297,0.246612549,0.669921875
3075,0.424938917,0.696380615,0.373086452,0.686950684,0.289288044,0.689056396
3076,0.288910627,0.668273926,0.227987766,0.671112061,0.296711922,0.669433594
3077,0.240871191,0.646728516,0.176764965,0.644073486,0.223036766,0.65435791
3078,0.315381289,0.738647461,0.352672577,0.739013672,0.317491531,0.73449707
3079,0.311668873,0.711853027,0.273207664,0.713012695,0.316774845,0.708496094
3080,0.263517618,0.664123535,0.262679338,0.660217285,0.233366489,0.674133301
3081,0.404116869,0.700958252,0.42381382,0.700622559,0.358262062,0.701812744
3082,0.255996108,0.680450439,0.206505775,0.684356689,0.177327633,0.688842773
3083,0.406697989,0.687286377,0.349692345,0.692108154,0.342273712,0.687866211
3084,0.351811409,0.66506958,0.260310173,0.663757324,0.269772053,0.665222168
3085,0.226379395,0.707214355,0.137646675,0.703155518,0.142756462,0.705749512
3086,0.184233665,0.692993164,0.178619862,0.684967041,0.228049278,0.693328857
3087,0.383808613,0.680877686,0.334868908,0.686340332,0.359525204,0.681274414
3088,0.34996891,0.718933105,0.337694645,0.712402344,0.310167789,0.70715332
3089,0.168014765,0.686828613,0.132234097,0.682830811,0.123337269,0.682800293
3090,0.217808962,0.694335938,0.213833332,0.680145264,0.236858368,0.680664063
3091,0.261917114,0.658660889,0.215174198,0.668334961,0.18508625,0.65612793
3092,0.36800909,0.700561523,0.265764713,0.695831299,0.226381302,0.703979492
3093,0.36934948,0.696624756,0.336310863,0.696899414,0.278339863,0.693969727
3094,0.289600134,0.725341797,0.29899168,0.727508545,0.322111607,0.725738525
3095,0.255596161,0.664306641,0.212514877,0.663391113,0.221570492,0.659667969
3096,0.302429914,0.687561035,0.248677254,0.686920166,0.217424393,0.691650391
3097,0.248692036,0.704101563,0.214043617,0.699249268,0.127243519,0.713378906
3098,0.359648705,0.696105957,0.309103489,0.693847656,0.30947876,0.694519043
3099,0.291176796,0.684326172,0.273785591,0.671508789,0.287949085,0.67855835
3100,0.270277381,0.696044922,0.289131641,0.702697754,0.286435843,0.699645996
3101,0.362769365,0.689544678,0.338007212,0.688537598,0.365642548,0.694396973
3102,0.271244764,0.664764404,0.198683262,0.665161133,0.186738729,0.660919189
3103,0.323640108,0.67074585,0.211311817,0.668273926,0.188345432,0.667144775
3104,0.354572773,0.659332275,0.317027569,0.647094727,0.288509846,0.658752441
3105,0.285317421,0.673126221,0.249030828,0.671417236,0.179344416,0.67175293
3106,0.434597492,0.678009033,0.426930666,0.679229736,0.433645725,0.683105469
3107,0.338128924,0.679168701,0.341369152,0.67388916,0.318660259,0.678894043
3108,0.346721649,0.699859619,0.330783844,0.703155518,0.374042511,0.69732666
3109,0.368903875,0.698944092,0.292136431,0.69039917,0.301852703,0.693969727
3110,0.353039026,0.689758301,0.330366611,0.704559326,0.310253143,0.69543457
3111,0.301490784,0.727661133,0.286121845,0.747802734,0.277171135,0.726379395
3112,0.18253696,0.634216309,0.193901777,0.61541748,0.168199539,0.636138916
3113,0.21455431,0.734130859,0.227382183,0.746398926,0.226631165,0.728149414
3114,0.381421089,0.676055908,0.332906723,0.679931641,0.382612228,0.674987793
3115,0.348742247,0.699676514,0.324740887,0.719421387,0.310400486,0.698150635
3116,0.297655106,0.703552246,0.30346632,0.70223999,0.250331879,0.699707031
3117,0.320728064,0.689086914,0.302782536,0.684753418,0.292260647,0.679962158
3118,0.244910479,0.653259277,0.221041441,0.646881104,0.232337475,0.654907227
3119,0.241087437,0.675750732,0.199063301,0.686096191,0.21574831,0.678527832
3120,0.26360631,0.686309814,0.268275261,0.692596436,0.286628723,0.688720703
